"borough","neighborhood","building_class_category","tax_class_at_present","block","lot","easement","building_class_at_present","address","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of_sale","sale_price","sale_date"
1,"tribeca                  ","14  rentals - 4-10 unit                     ","2A",180,25," ","S4"," 353 greenwich street                      ",10013,4,1,5,"1,800","7,500",1900," 2 "," S4 ",$0,11/30/2009
1,"tribeca                  ","14  rentals - 4-10 unit                     ","2A",189,21," ","S4"," 120 hudson street                         ",10013,4,1,5,"1,650","13,500",1915," 2 "," S4 ",$0,5/20/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",132,1405," ","R1"," 83 murray street, 4                       ",10007,1,0,1,0,"1,676",0," 2 "," R1 ","$1,210,000",10/6/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",137,1209," ","R1"," 150 chambers street, 5east                ",10007,1,0,1,"3,750","1,454",1880," 2 "," R1 ","$862,500",10/15/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",143,1206," ","R1"," 16 jay street, 5                          ",10013,1,0,1,0,"4,300",0," 2 "," R1 ",$0,2/1/2010
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",143,1206," ","R1"," 16 jay street, 5                          ",10013,1,0,1,0,"4,300",0," 2 "," R1 ","$5,850,000",2/1/2010
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",180,1507," ","R1"," 5 harrison street, 6                      ",10013,1,0,1,0,"3,418",0," 2 "," R1 ","$3,500,000",1/22/2010
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",187,1304," ","R1"," 111 hudson street, 3a                     ",10013,1,0,1,0,966,1910," 2 "," R1 ","$525,000",11/6/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",187,1305," ","R1"," 111 hudson street, 3b                     ",10013,1,0,1,0,"2,922",1910," 2 "," R1 ",$0,10/13/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",187,1310," ","R1"," 111 hudson street, 6                      ",10013,1,0,1,0,"4,002",1910," 2 "," R1 ","$4,000,000",7/24/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",189,1405," ","R1"," 152 franklin street, 6 res                ",10013,1,0,1,0,"3,510",0," 2 "," R1 ","$3,775,000",7/9/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",215,1005," ","R1"," 153 hudson street, 3s                     ",10013,1,0,1,0,"2,353",0," 2 "," R1 ","$2,150,000",12/15/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",215,1006," ","R1"," 153 hudson street, 4n                     ",10013,1,0,1,0,"2,242",0," 2 "," R1 ","$1,950,000",4/30/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",218,1202," ","R1"," 78 laight street, 1a                      ",10013,1,0,1,0,"2,194",2006," 2 "," R1 ","$1,629,200",10/27/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",218,1205," ","R1"," 78 laight street, 4a                      ",10013,1,0,1,0,"2,994",2006," 2 "," R1 ","$4,098,456",3/27/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",218,1207," ","R1"," 78 laight street, 6a                      ",10013,1,0,1,0,"2,994",2006," 2 "," R1 ","$4,174,825",10/27/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",218,1208," ","R1"," 78 laight street, ph                      ",10013,1,0,1,0,"3,134",2006," 2 "," R1 ","$6,007,675",12/31/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",220,1003," ","R1"," 11 vestry street, 2r                      ",10013,1,0,1,0,801,1890," 2 "," R1 ",$0,7/31/2009
1,"tribeca                  ","15  condos - 2-10 unit residential          ","2C",220,1004," ","R1"," 11 vestry street, 3                       ",10013,1,0,1,"2,715","2,303",1890," 2 "," R1 ",$0,7/31/2009
1,"tribeca                  ","16  condos - 2-10 unit with commercial unit ","2C",141,1204," ","R1"," 170 duane street, 4c                      ",10013,1,0,1,0,"1,139",0," 2 "," R8 ",$0,5/15/2009
1,"tribeca                  ","16  condos - 2-10 unit with commercial unit ","2C",141,1204," ","R1"," 170 duane street, 4c                      ",10013,1,0,1,0,"1,139",0," 2 "," R8 ",$0,3/2/2009
1,"tribeca                  ","16  condos - 2-10 unit with commercial unit ","2C",144,1002," ","R8"," 42 hudson street, 2fl                     ",10013,0,1,1,"2,044","1,900",1915," 2 "," R8 ","$1,950,000",11/16/2009
1,"tribeca                  ","16  condos - 2-10 unit with commercial unit ","2C",194,1101," ","R8"," 44 walker street, 1                       ",10013,0,1,1,"2,485","2,000",1915," 2 "," R8 ","$1,500,000",10/28/2009
1,"tribeca                  ","16  condos - 2-10 unit with commercial unit ","2C",215,1003," ","R8"," 153 hudson street, 2s                     ",10013,0,1,1,0,"2,353",0," 2 "," R8 ","$1,753,500",8/18/2009
1,"tribeca                  ","16  condos - 2-10 unit with commercial unit ","2C",218,1201," ","R8"," 78 laight street, c1                      ",10013,0,1,1,0,"1,227",2006," 2 "," R8 ","$407,300",10/27/2009
1,"tribeca                  ","16  condos - 2-10 unit with commercial unit ","2C",224,1001," ","R8"," 131 watts street, c-1                     ",10013,0,1,1,0,"1,792",0," 2 "," R8 ","$1,275,000",11/11/2009
1,"tribeca                  ","17  condops                                 ",2,189,1006," ","R9"," 220 west broadway, 3-10                   ",10013,0,0,0,0,0,1915," 2 "," R9 ","$1,600,000",3/6/2009
1,"tribeca                  ","17  condops                                 ","2C",194,1004," ","R9"," 48 walker street, d                       ",10013,0,0,0,0,0,1915," 2 "," R9 ","$2,175,000",3/17/2009
1,"tribeca                  ","17  condops                                 ","2C",194,1102," ","R9"," 44 walker street, 3                       ",10013,0,0,0,0,0,1915," 2 "," R9 ",$0,3/12/2009
1,"tribeca                  ","17  condops                                 ",2,225,1002," ","R9"," 20 desbrosses street, 4                   ",10013,0,0,0,0,0,0," 2 "," R9 ","$2,225,000",10/30/2009
1,"tribeca                  ","17  condops                                 ",2,225,1002," ","R9"," 465 greenwich street, unit2               ",10013,0,0,0,0,0,0," 2 "," R9 ","$1,300,000",11/23/2009
1,"tribeca                  ","22  store buildings                         ",4,189,20," ","K9"," 118 hudson street                         ",10013,0,7,7,"1,625","9,500",1915," 4 "," K9 ",$0,5/20/2009
1,"tribeca                  ","22  store buildings                         ",4,210,20," ","K9"," 300 canal street                          ",10013,0,4,4,"1,450","7,220",1920," 4 "," K9 ",$0,11/25/2009
1,"tribeca                  ","23  loft buildings                          ",4,193,26," ","L9"," 35 walker street                          ",10013,0,3,3,"1,720","5,169",1910," 4 "," L9 ","$2,126,000",7/10/2009
1,"tribeca                  ","28  commercial condos                       ",4,16,1401," ","R5"," 30 west street                            ",10280,0,1,1,0,"2,856",2005," 4 "," R5 ","$1,000,000",11/18/2009
1,"tribeca                  ","28  commercial condos                       ",4,16,1702," ","R5"," 70 battery place, cu b                    ",10280,0,1,1,0,"2,126",2006," 4 "," R5 ","$2,417,019",4/23/2009
1,"tribeca                  ","28  commercial condos                       ",4,16,1703," ","R5"," 70 battery place, cu c                    ",10280,0,1,1,0,"2,404",2006," 4 "," R5 ","$2,734,232",4/23/2009
1,"tribeca                  ","28  commercial condos                       ",4,16,1704," ","R5"," 70 battery place, cu d                    ",10280,0,1,1,0,"18,204",2006," 4 "," R5 ","$5,200,000",7/21/2009
1,"tribeca                  ","28  commercial condos                       ",4,187,1104," ","R5"," 375 greenwich street, 3                   ",10013,0,1,1,"15,300","6,065",1956," 4 "," R5 ","$4,056,278",6/3/2009
1,"tribeca                  ","28  commercial condos                       ",4,190,1303," ","R5"," 27 north moore street                     ",10013,0,1,1,0,"1,750",0," 4 "," R5 ","$1,700,000",12/29/2009
1,"tribeca                  ","28  commercial condos                       ",4,218,1101," ","R5"," 92 laight street, garge                   ",10013,0,1,1,0,"15,055",2004," 4 "," R5 ","$6,126,000",5/11/2009
1,"tribeca                  ","28  commercial condos                       ",4,218,1102," ","R5"," 92 laight street, retl                    ",10013,0,1,1,0,"16,303",0," 4 "," R5 ",$0,5/11/2009
1,"tribeca                  ","28  commercial condos                       ",4,219,1048," ","R5"," 429 greenwich street                      ",10013,0,1,1,0,168,0," 4 "," R5 ",$0,12/22/2009
1,"tribeca                  ","28  commercial condos                       ",4,220,1232," ","R5"," 28 laight street, ps1                     ",10013,0,1,1,0,152,0," 4 "," R5 ",$0,7/21/2009
1,"tribeca                  ","28  commercial condos                       ",4,225,1101," ","R5"," 16 desbrosses street                      ",10013,0,0,1,0,"1,914",0," 4 "," R5 ",$0,10/9/2009
1,"tribeca                  ","28  commercial condos                       ",4,225,1102," ","R5"," 16 desbrosses street                      ",10013,0,0,1,0,"1,211",0," 4 "," R5 ",$0,9/11/2009
1,"tribeca                  ","28  commercial condos                       ",4,225,1103," ","R5"," 16 desbrosses street                      ",10013,0,0,1,0,614,0," 4 "," R5 ",$0,10/20/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1379,44," ","A4"," 48 east 65 street                         ",10065,1,0,1,"2,008","6,234",1920," 1 "," A4 ",$1,9/4/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1388,42," ","A4"," 48 east 74 street                         ",10021,1,0,1,"2,043","9,400",1910," 1 "," A4 ","$12,500,000",12/8/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1389,10," ","A4"," 11 east 74 street                         ",10021,1,0,1,"2,043","8,150",1910," 1 "," A4 ","$18,125,000",5/26/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1393,128," ","A4"," 55 east 78 street                         ",10075,1,0,1,"1,916","5,159",1910," 1 "," A4 ","$8,500,000",1/12/2010
1,"upper east side (59-79)  ","01  one family homes                        ",1,1395,145," ","A4"," 158 east 61 street                        ",10065,1,0,1,"1,908","6,060",1910," 1 "," A4 ","$11,500,000",7/30/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1399,27," ","A4"," 169 east 64 street                        ",10065,1,0,1,"1,607","3,988",1899," 1 "," A4 ",$0,2/19/2010
1,"upper east side (59-79)  ","01  one family homes                        ",1,1399,30," ","A4"," 177 east 64 street                        ",10065,1,0,1,"1,607","3,284",1899," 1 "," A4 ",$0,3/11/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1400,143," ","A4"," 156 east 66 street                        ",10065,1,0,1,"1,858","4,590",1899," 1 "," A4 ","$5,800,000",6/3/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1405,28," ","A7"," 165 east 70 street                        ",10021,1,0,1,"3,280","9,475",1910," 1 "," A7 ","$13,500,000",8/19/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1405,44," ","A4"," 164 east 71 street                        ",10021,1,0,1,"1,255","2,874",1920," 1 "," A4 ","$2,600,000",11/4/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1409,48," ","S1"," 176 east 75 street                        ",10021,1,1,2,"1,839","5,710",1920," 1 "," S1 ","$8,600,000",5/15/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1413,25," ","A4"," 161 east 78 street                        ",10075,1,0,1,"1,839","2,736",1899," 1 "," A4 ","$8,200,000",8/13/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1416,7," ","A4"," 211 east 61 street                        ",10065,1,0,1,"1,808","3,375",1905," 1 "," A4 ","$6,000,000",7/2/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1416,8," ","A4"," 215 east 61 street                        ",10065,1,0,1,"1,808","4,833",1905," 1 "," A4 ","$5,075,000",12/8/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1416,130," ","A4"," 242 east 62 street                        ",10065,1,0,1,"1,607","4,239",1905," 1 "," A4 ",$0,10/2/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1426,8," ","A9"," 211 east 71 street                        ",10021,1,0,1,"2,137","6,825",1910," 1 "," A9 ","$7,000,000",10/8/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1426,8," ","A9"," 211 east 71 street                        ",10021,1,0,1,"2,137","6,825",1910," 1 "," A9 ",$0,7/10/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1432,31," ","A4"," 252 east 78 street                        ",10075,1,0,1,"2,554","8,862",1910," 1 "," A4 ",$0,6/1/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1433,20," ","A4"," 259 east 78 street                        ",10075,1,0,1,"1,413","2,600",1899," 1 "," A4 ","$2,050,000",4/17/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1443,32," ","A4"," 362 east 69 street                        ",10021,1,0,1,"1,289","2,160",1899," 1 "," A4 ","$2,700,000",11/19/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1443,132," ","A9"," 360 east 69 street                        ",10021,1,0,1,"1,289","1,440",1899," 1 "," A9 ","$3,050,000",1/25/2010
1,"upper east side (59-79)  ","01  one family homes                        ",1,1452,23," ","S1"," 1479 1 avenue                             ",10075,1,1,2,"1,040","4,500",1910," 1 "," S1 ",$0,4/13/2009
1,"upper east side (59-79)  ","01  one family homes                        ",1,1486,4," ","A1"," 1402 york avenue                          ",10021,1,0,1,"1,960","2,000",1940," 1 "," A1 ","$2,375,000",9/16/2009
1,"upper east side (59-79)  ","02  two family homes                        ",1,1388,44," ","B3"," 42 east 74 street                         ",10021,2,0,2,"2,043","5,980",1920," 1 "," B3 ",$0,9/30/2009
1,"upper east side (59-79)  ","02  two family homes                        ",1,1393,29," ","B3"," 57 east 78 street                         ",10075,2,0,2,"1,916","4,630",1899," 1 "," B3 ","$11,500,000",7/10/2009
1,"upper east side (59-79)  ","02  two family homes                        ",1,1395,67," ","B3"," 112 east 61 street                        ",10065,2,0,2,"1,858","4,471",1910," 1 "," B3 ",$0,12/31/2009
1,"upper east side (59-79)  ","02  two family homes                        ",1,1404,103," ","B9"," 709 park avenue                           ",10021,2,0,2,"1,780","7,430",1920," 1 "," B9 ",$0,4/27/2009
